job_id,user,num_gpu,batch_size,submit_time,iterations,model_name,duration,interval,expect_time_list,expect_value_list,best_effort,job_type
389,user389,4,128,3798799,1566874,vgg16,179672,0,182891,10,0,strict
390,user390,4,128,3807516,390414,inception3,50030,0,43479,10,0,strict
391,user391,4,128,3816980,1709877,vgg16,196070,0,127970,10,0,strict
392,user392,4,64,3817009,2006540,bert,193751,0,178316,10,0,strict
393,user393,1,128,3853696,59472,vgg16,22658,0,27739,10,0,strict
394,user394,2,64,3877453,3636647,resnet50,307189,0,247338,10,0,strict
395,user395,1,256,3939267,46379,resnet50,25160,0,27289,10,0,strict
396,user396,1,64,3939287,128766,vgg16,25483,0,17099,10,0,strict
397,user397,1,128,3944029,1797,vgg16,685,0,573,10,0,strict
398,user398,1,64,3948161,112759,inception3,23391,0,28773,10,0,strict
399,user399,1,256,3948161,42961,resnet50,23306,0,24884,10,0,strict
400,user400,1,128,3948643,89423,bert,25014,0,30830,10,0,strict
401,user401,1,32,3948683,75092,deepspeech2,24839,0,29959,10,0,strict
402,user402,1,128,3957067,86445,resnet50,23649,0,29623,10,0,strict
403,user403,4,64,3966520,3329416,resnet50,181946,0,247248,10,0,strict
404,user404,4,64,3966537,2121521,inception3,181432,0,134535,10,0,strict
405,user405,4,64,3974498,959799,bert,92678,0,119159,10,0,strict
406,user406,4,32,3974528,663692,deepspeech2,87977,0,100168,10,0,strict
407,user407,4,64,3980444,2101035,inception3,179680,0,151123,10,0,strict
408,user408,1,64,3982911,124642,inception3,25856,0,33604,10,0,strict
409,user409,1,32,3982911,77075,deepspeech2,25495,0,18782,10,0,strict
410,user410,1,32,3986839,31824,deepspeech2,10527,0,10641,10,0,strict
411,user411,1,128,3999273,2245,bert,628,0,696,10,0,strict
412,user412,1,64,3999556,49600,vgg16,9816,0,9265,10,0,strict
413,user413,4,64,4010260,2833894,vgg16,192063,0,204431,10,0,strict
414,user414,1,256,4028354,37959,vgg16,28896,0,18290,10,0,strict
415,user415,1,64,4029438,133936,inception3,27784,0,38726,10,0,strict
416,user416,1,256,4030894,1229,resnet50,667,0,478,10,0,strict
417,user417,1,64,4033191,217305,resnet50,31756,0,17734,10,0,strict
418,user418,1,64,4033191,122121,inception3,25333,0,13357,10,0,strict
419,user419,4,256,4040789,638725,vgg16,137601,0,152893,10,0,strict
420,user420,4,64,4058834,990634,deepspeech2,188593,0,139272,10,0,strict
421,user421,4,64,4061631,981825,deepspeech2,186916,0,102826,10,0,strict
422,user422,4,64,4066328,2157618,inception3,184519,0,105831,10,0,strict
423,user423,4,64,4078122,944336,deepspeech2,179779,0,139296,10,0,strict
424,user424,1,64,4085613,1363,deepspeech2,852,0,654,10,0,strict
425,user425,1,128,4087783,5719,inception3,2232,0,2963,10,0,strict
426,user426,4,32,4094914,889467,deepspeech2,117905,0,141166,10,0,strict
427,user427,1,64,4104147,166708,resnet50,24362,0,31158,10,0,strict
428,user428,1,32,4104148,72770,deepspeech2,24071,0,27327,10,0,strict
429,user429,1,128,4106572,56790,inception3,22164,0,26371,10,0,strict
430,user430,1,128,4106578,162701,gpt2,22261,0,13536,10,0,strict
431,user431,2,256,4116253,1371097,gpt2,197004,0,242405,10,0,strict
432,user432,1,256,4117802,32928,vgg16,25066,0,32465,10,0,strict
433,user433,1,128,4117804,62089,inception3,24232,0,29381,10,0,strict
434,user434,1,256,4117910,815,vgg16,621,0,571,10,0,strict
435,user435,1,256,4120739,99110,gpt2,24189,0,22510,10,0,strict
436,user436,1,64,4120741,162979,resnet50,23817,0,34237,10,0,strict
437,user437,4,64,4129096,1621229,resnet50,88597,0,72182,10,0,strict
438,user438,4,256,4129470,180462,gpt2,15774,0,11226,10,0,strict
439,user439,4,256,4138291,1015503,gpt2,88764,0,97742,10,0,strict
440,user440,4,64,4143244,159579,bert,15409,0,8128,10,0,strict
441,user441,4,64,4144172,471566,deepspeech2,89775,0,59904,10,0,strict
442,user442,4,256,4144185,406019,vgg16,87469,0,43913,10,0,strict
443,user443,4,128,4145359,1025734,resnet50,91386,0,85362,10,0,strict
444,user444,4,256,4145383,1032515,gpt2,90251,0,86672,10,0,strict
445,user445,1,256,4177967,30721,resnet50,16666,0,16155,10,0,strict
446,user446,1,128,4177968,61750,resnet50,16893,0,14157,10,0,strict
447,user447,4,256,4195333,117928,resnet50,19049,0,22638,10,0,strict
448,user448,4,64,4195336,190190,inception3,16265,0,13994,10,0,strict
449,user449,1,128,4195859,160333,gpt2,21937,0,20562,10,0,strict
450,user450,1,128,4195860,160187,gpt2,21917,0,16070,10,0,strict
451,user451,1,128,4197102,71034,gpt2,9719,0,12672,10,0,strict
452,user452,1,128,4214060,104203,resnet50,28507,0,21208,10,0,strict
453,user453,4,128,4219964,169070,resnet50,15063,0,12948,10,0,strict
454,user454,4,128,4230304,257060,gpt2,15424,0,14851,10,0,strict
455,user455,2,64,4244520,2056089,inception3,251047,0,290075,10,0,strict
456,user456,1,128,4264552,62763,vgg16,23912,0,34239,10,0,strict
457,user457,1,256,4264577,43400,resnet50,23544,0,20113,10,0,strict
458,user458,1,64,4277990,39353,deepspeech2,24597,0,30524,10,0,strict
459,user459,1,256,4277992,45273,resnet50,24560,0,22494,10,0,strict
460,user460,1,64,4278531,171560,resnet50,25071,0,32780,10,0,strict
461,user461,1,128,4278531,65496,vgg16,24953,0,28915,10,0,strict
462,user462,1,64,4287927,97750,vgg16,19345,0,26804,10,0,strict
463,user463,4,64,4289677,2239061,inception3,191484,0,228555,10,0,strict
464,user464,1,64,4297167,79585,vgg16,15750,0,7974,10,0,strict
465,user465,1,128,4301044,80003,bert,22379,0,18818,10,0,strict
466,user466,1,64,4301048,116042,vgg16,22965,0,18733,10,0,strict
467,user467,4,128,4308272,147269,inception3,18872,0,20547,10,0,strict
468,user468,4,64,4317309,98599,deepspeech2,18771,0,27631,10,0,strict
469,user469,1,256,4318309,14023,vgg16,10675,0,14399,10,0,strict
470,user470,4,128,4324607,171775,resnet50,15304,0,20006,10,0,strict
471,user471,4,256,4328608,171641,gpt2,15003,0,12404,10,0,strict
472,user472,1,64,4345678,124915,vgg16,24721,0,18207,10,0,strict
473,user473,1,128,4345679,89258,bert,24968,0,17727,10,0,strict
474,user474,1,64,4351510,201094,resnet50,29387,0,25728,10,0,strict
475,user475,1,64,4351522,199671,resnet50,29179,0,42224,10,0,strict
476,user476,4,256,4360425,576377,resnet50,93102,0,107882,10,0,strict
477,user477,4,64,4360425,1612043,resnet50,88095,0,61044,10,0,strict
478,user478,1,128,4364435,77447,bert,21664,0,21049,10,0,strict
479,user479,1,64,4364435,34503,deepspeech2,21566,0,31964,10,0,strict
480,user480,1,64,4364901,128398,bert,21291,0,28780,10,0,strict
481,user481,1,64,4364903,145488,resnet50,21261,0,11085,10,0,strict
482,user482,4,128,4368189,120854,inception3,15487,0,10613,10,0,strict
483,user483,4,256,4371271,999097,gpt2,87330,0,83447,10,0,strict
484,user484,4,64,4373711,1030639,inception3,88140,0,121591,10,0,strict
485,user485,4,64,4376515,223715,vgg16,15162,0,11250,10,0,strict
486,user486,4,128,4381717,1395785,inception3,178864,0,135339,10,0,strict
487,user487,1,64,4383498,134193,vgg16,26557,0,26841,10,0,strict
488,user488,1,64,4383498,156875,bert,26013,0,37610,10,0,strict
489,user489,4,256,4386282,825839,vgg16,177911,0,214200,10,0,strict
490,user490,4,256,4386516,1074143,resnet50,173506,0,180885,10,0,strict
491,user491,4,256,4386526,2101571,gpt2,183696,0,103533,10,0,strict
492,user492,4,128,4395791,1545500,vgg16,177221,0,128078,10,0,strict
493,user493,1,256,4399695,99434,gpt2,24268,0,15695,10,0,strict
494,user494,1,32,4399695,72595,deepspeech2,24013,0,24455,10,0,strict
495,user495,1,64,4408517,164450,resnet50,24032,0,20725,10,0,strict
496,user496,1,128,4408520,63057,vgg16,24024,0,24041,10,0,strict
497,user497,4,64,4409989,467086,deepspeech2,88922,0,86901,10,0,strict
498,user498,4,256,4422354,953614,resnet50,154037,0,118146,10,0,strict
499,user499,4,256,4433325,865773,vgg16,186514,0,232112,10,0,strict
500,user500,4,64,4441407,935800,deepspeech2,178154,0,214578,10,0,strict
501,user501,1,32,4442906,70687,deepspeech2,23382,0,23746,10,0,strict
502,user502,1,128,4442913,84329,resnet50,23070,0,12332,10,0,strict
503,user503,4,64,4469635,3274537,resnet50,178947,0,111869,10,0,strict
504,user504,4,128,4527004,1661328,gpt2,99682,0,101361,10,0,strict
505,user505,1,128,4546987,70778,resnet50,19363,0,28639,10,0,strict
506,user506,1,256,4546987,25329,vgg16,19282,0,13135,10,0,strict
507,user507,4,256,4551846,349119,vgg16,75211,0,85107,10,0,strict
508,user508,4,64,4566782,43954,inception3,3759,0,3167,10,0,strict
509,user509,4,256,4566784,25004,resnet50,4039,0,3328,10,0,strict
510,user510,1,256,4568455,22174,vgg16,16880,0,21754,10,0,strict
511,user511,1,64,4568459,95582,vgg16,18916,0,12940,10,0,strict
512,user512,1,128,4569354,81884,resnet50,22401,0,18468,10,0,strict
513,user513,1,256,4569354,92587,gpt2,22597,0,32319,10,0,strict
514,user514,4,64,4574969,1756916,resnet50,96012,0,130057,10,0,strict
515,user515,1,128,4575469,81304,bert,22743,0,27442,10,0,strict
516,user516,1,256,4575469,41811,resnet50,22682,0,17135,10,0,strict
517,user517,4,128,4589360,90795,inception3,11635,0,6393,10,0,strict
518,user518,4,128,4590543,232111,gpt2,13927,0,8709,10,0,strict
519,user519,4,64,4592449,443348,deepspeech2,84403,0,67819,10,0,strict
520,user520,1,128,4594662,7966,inception3,3109,0,1655,10,0,strict
521,user521,4,64,4598745,1639236,resnet50,89581,0,111459,10,0,strict
522,user522,1,128,4615073,173065,gpt2,23679,0,19858,10,0,strict
523,user523,1,128,4615077,85011,bert,23780,0,16967,10,0,strict
524,user524,4,64,4639376,1024750,deepspeech2,195088,0,130256,10,0,strict
525,user525,1,128,4673853,55317,vgg16,21075,0,11551,10,0,strict
526,user526,1,32,4673854,64190,deepspeech2,21233,0,26860,10,0,strict
527,user527,4,256,4695290,874843,vgg16,188468,0,249540,10,0,strict
528,user528,4,256,4695321,2036749,gpt2,178030,0,256714,10,0,strict
529,user529,1,64,4716661,2911,deepspeech2,1820,0,1580,10,0,strict
530,user530,1,64,4717360,23752,deepspeech2,14846,0,22166,10,0,strict
531,user531,1,256,4717366,62287,gpt2,15202,0,11790,10,0,strict
532,user532,1,256,4725074,20555,resnet50,11151,0,15205,10,0,strict
533,user533,1,128,4725728,39997,resnet50,10942,0,7799,10,0,strict
534,user534,1,256,4725732,45332,gpt2,11064,0,6047,10,0,strict
535,user535,1,128,4725741,39635,bert,11087,0,8101,10,0,strict
536,user536,1,32,4727850,33756,deepspeech2,11166,0,15333,10,0,strict
537,user537,1,128,4732988,22665,bert,6340,0,6827,10,0,strict
538,user538,4,256,4733622,87920,gpt2,7685,0,5382,10,0,strict
539,user539,1,256,4734943,3185,resnet50,1728,0,1837,10,0,strict
540,user540,4,64,4740627,31821,deepspeech2,6058,0,3930,10,0,strict
541,user541,4,64,4741730,418477,deepspeech2,79668,0,83996,10,0,strict
542,user542,4,256,4743241,369552,vgg16,79613,0,98481,10,0,strict
543,user543,4,64,4748288,935023,inception3,79963,0,105965,10,0,strict
544,user544,1,128,4757441,29951,vgg16,11411,0,12342,10,0,strict
545,user545,1,64,4759087,58867,vgg16,11650,0,7276,10,0,strict
546,user546,1,64,4765129,36225,vgg16,7169,0,10510,10,0,strict
547,user547,1,256,4765923,30316,gpt2,7399,0,4798,10,0,strict
548,user548,1,128,4766517,24542,resnet50,6714,0,9305,10,0,strict
549,user549,1,128,4767247,31837,gpt2,4356,0,2782,10,0,strict
550,user550,1,256,4773262,98069,gpt2,23935,0,23897,10,0,strict
551,user551,1,128,4773701,222904,gpt2,30498,0,44206,10,0,strict
552,user552,1,128,4797574,12688,gpt2,1736,0,2273,10,0,strict
553,user553,4,64,4804855,1422101,resnet50,77715,0,82825,10,0,strict
554,user554,4,64,4810870,429208,deepspeech2,81711,0,64621,10,0,strict
555,user555,1,64,4820618,131661,vgg16,26056,0,31360,10,0,strict
556,user556,1,128,4820620,191703,gpt2,26229,0,14719,10,0,strict
557,user557,4,128,4829390,51863,bert,6137,0,9036,10,0,strict
558,user558,4,64,4831679,385841,deepspeech2,73455,0,61814,10,0,strict
559,user559,4,32,4831786,589716,deepspeech2,78171,0,100286,10,0,strict
560,user560,4,128,4836320,1029343,gpt2,61762,0,36125,10,0,strict
561,user561,4,64,4842455,3343268,resnet50,182703,0,263423,10,0,strict
562,user562,4,128,4847985,1555530,gpt2,93334,0,67724,10,0,strict
563,user563,4,64,4849339,1337070,vgg16,90618,0,121091,10,0,strict
564,user564,4,256,4867324,773228,gpt2,67587,0,38858,10,0,strict
565,user565,1,64,4878738,8726,vgg16,1727,0,1725,10,0,strict
566,user566,1,128,4885620,6316,resnet50,1728,0,1144,10,0,strict
567,user567,1,128,4887117,5007,resnet50,1370,0,736,10,0,strict
568,user568,1,128,4887894,6546,resnet50,1791,0,2494,10,0,strict
569,user569,1,256,4891412,3338,resnet50,1811,0,2529,10,0,strict
570,user570,1,256,4894407,7055,gpt2,1722,0,2523,10,0,strict
571,user571,4,128,4897447,1216528,bert,143952,0,143343,10,0,strict
572,user572,1,64,4905368,120424,inception3,24981,0,29000,10,0,strict
573,user573,1,64,4905375,149343,bert,24764,0,18151,10,0,strict
574,user574,1,128,4910787,92188,resnet50,25220,0,14051,10,0,strict
575,user575,1,128,4911112,181997,gpt2,24901,0,36316,10,0,strict
576,user576,4,128,4931024,767412,bert,90808,0,124935,10,0,strict
577,user577,1,32,4933348,53488,deepspeech2,17693,0,23714,10,0,strict
578,user578,4,32,4936560,672428,deepspeech2,89135,0,48009,10,0,strict
579,user579,4,32,4937415,710691,deepspeech2,94207,0,77798,10,0,strict
580,user580,1,64,4941906,77638,bert,12874,0,11509,10,0,strict
581,user581,1,64,4943145,142411,inception3,29542,0,31138,10,0,strict
582,user582,4,256,4944021,21909,vgg16,4720,0,6504,10,0,strict
583,user583,4,256,4944021,29245,resnet50,4724,0,4085,10,0,strict
584,user584,4,128,4945235,35264,inception3,4519,0,4580,10,0,strict
585,user585,4,32,4945241,33502,deepspeech2,4441,0,6282,10,0,strict
586,user586,1,64,4950105,39994,deepspeech2,24998,0,19286,10,0,strict
587,user587,4,256,4955329,65371,vgg16,14083,0,7399,10,0,strict
588,user588,1,128,4959394,162872,inception3,63565,0,62137,10,0,strict
589,user589,1,128,4959394,225745,bert,63147,0,76715,10,0,strict
590,user590,1,128,4961281,89233,bert,24961,0,36765,10,0,strict
591,user591,1,128,4961283,64705,vgg16,24652,0,21635,10,0,strict
592,user592,4,64,4986899,1365149,vgg16,92521,0,97612,10,0,strict
593,user593,4,128,4986899,678180,inception3,86906,0,109034,10,0,strict
594,user594,1,64,4993941,22672,deepspeech2,14171,0,12912,10,0,strict
595,user595,1,128,4999439,22793,vgg16,8684,0,7082,10,0,strict
596,user596,1,32,5006402,73314,deepspeech2,24251,0,19817,10,0,strict
597,user597,1,64,5006913,164744,resnet50,24075,0,26907,10,0,strict
598,user598,1,128,5008474,29586,gpt2,4048,0,4517,10,0,strict
599,user599,4,128,5009189,680410,bert,80513,0,47999,10,0,strict
600,user600,4,64,5009302,851296,bert,82201,0,79960,10,0,strict
601,user601,4,256,5013472,392186,vgg16,84489,0,90361,10,0,strict
602,user602,4,64,5022963,89609,resnet50,4897,0,5306,10,0,strict
603,user603,1,256,5028303,56482,resnet50,30641,0,29856,10,0,strict
604,user604,1,256,5028815,123456,gpt2,30131,0,28938,10,0,strict
605,user605,4,128,5033338,1418759,bert,167882,0,234927,10,0,strict
606,user606,4,64,5060912,3026284,vgg16,205102,0,238174,10,0,strict
607,user607,1,64,5069252,170547,resnet50,24923,0,21753,10,0,strict
608,user608,1,64,5069907,124905,vgg16,24719,0,25900,10,0,strict
609,user609,4,64,5096136,1279836,vgg16,86739,0,95188,10,0,strict
610,user610,4,128,5109224,681866,vgg16,78189,0,79915,10,0,strict
611,user611,4,64,5110027,2861695,resnet50,156386,0,148806,10,0,strict
612,user612,4,128,5110031,880392,resnet50,78437,0,82496,10,0,strict
613,user613,1,128,5142942,6309,resnet50,1726,0,1653,10,0,strict
614,user614,4,64,5202078,52093,inception3,4455,0,4111,10,0,strict
615,user615,4,64,5202154,24288,deepspeech2,4624,0,2587,10,0,strict
616,user616,4,256,5202794,114565,gpt2,10014,0,7845,10,0,strict
617,user617,4,64,5202797,81247,resnet50,4440,0,5724,10,0,strict
618,user618,4,128,5202844,1637759,inception3,209872,0,116306,10,0,strict
619,user619,1,64,5212571,39574,deepspeech2,24735,0,21362,10,0,strict
620,user620,1,256,5212571,32486,vgg16,24730,0,22842,10,0,strict
621,user621,1,128,5217024,64391,vgg16,24532,0,25112,10,0,strict
622,user622,1,128,5217024,62627,inception3,24442,0,21662,10,0,strict
623,user623,1,64,5218045,379895,bert,62994,0,77431,10,0,strict
624,user624,1,32,5218046,191432,deepspeech2,63322,0,54818,10,0,strict
625,user625,4,128,5221097,3109811,gpt2,186593,0,158695,10,0,strict
626,user626,4,64,5229011,2132712,inception3,182389,0,204034,10,0,strict
627,user627,4,256,5281170,27202,resnet50,4394,0,2806,10,0,strict
628,user628,1,64,5300019,168166,resnet50,24575,0,18812,10,0,strict
629,user629,1,64,5300411,127977,vgg16,25327,0,16697,10,0,strict
630,user630,4,256,5302207,51333,gpt2,4487,0,4796,10,0,strict
631,user631,1,64,5308693,175835,bert,29157,0,32815,10,0,strict
632,user632,1,64,5308695,194915,resnet50,28484,0,22031,10,0,strict
633,user633,1,128,5313532,84600,bert,23665,0,13963,10,0,strict
634,user634,1,256,5313533,96930,gpt2,23657,0,25966,10,0,strict
635,user635,1,32,5317383,74300,deepspeech2,24577,0,34401,10,0,strict
636,user636,1,128,5320434,182896,gpt2,25024,0,32683,10,0,strict
637,user637,1,256,5326064,31165,vgg16,23724,0,17339,10,0,strict
638,user638,1,128,5326083,87337,resnet50,23893,0,35009,10,0,strict
639,user639,4,128,5327676,990131,resnet50,88214,0,124896,10,0,strict
640,user640,1,64,5371839,114885,inception3,23832,0,33744,10,0,strict
641,user641,1,128,5371839,172079,gpt2,23544,0,12063,10,0,strict
642,user642,4,128,5376990,806988,bert,95491,0,101787,10,0,strict
643,user643,4,64,5377007,465982,deepspeech2,88712,0,107166,10,0,strict
644,user644,4,64,5377437,468730,deepspeech2,89235,0,55631,10,0,strict
645,user645,1,256,5391494,49772,resnet50,27001,0,22195,10,0,strict
646,user646,1,128,5391494,69477,vgg16,26470,0,32007,10,0,strict
647,user647,1,256,5395000,57498,resnet50,31192,0,15705,10,0,strict
648,user648,1,256,5395001,41468,vgg16,31567,0,17152,10,0,strict
649,user649,1,128,5441443,79008,vgg16,30101,0,34887,10,0,strict
650,user650,1,256,5441570,39958,vgg16,30418,0,34214,10,0,strict
651,user651,1,64,5454052,146623,vgg16,29017,0,15270,10,0,strict
652,user652,1,128,5454357,213673,gpt2,29235,0,41026,10,0,strict
653,user653,1,256,5465672,32765,vgg16,24942,0,23645,10,0,strict
654,user654,1,128,5465993,65314,vgg16,24884,0,21075,10,0,strict
655,user655,1,128,5472497,182603,gpt2,24984,0,16358,10,0,strict
656,user656,1,128,5472498,180477,gpt2,24693,0,12711,10,0,strict
657,user657,1,256,5473262,33541,vgg16,25533,0,32865,10,0,strict
658,user658,1,128,5477249,65692,vgg16,25028,0,23312,10,0,strict
659,user659,4,64,5530356,1743283,resnet50,95267,0,105223,10,0,strict
660,user660,4,128,5530424,1018046,resnet50,90701,0,126169,10,0,strict
661,user661,4,128,5606601,1408084,gpt2,84487,0,52903,10,0,strict
662,user662,1,32,5633391,71790,deepspeech2,23747,0,23009,10,0,strict
663,user663,1,128,5633502,93990,resnet50,25713,0,20372,10,0,strict
664,user664,1,128,5762912,62837,vgg16,23940,0,12640,10,0,strict
665,user665,1,64,5762914,37783,deepspeech2,23616,0,22473,10,0,strict
666,user666,1,128,5830938,87414,resnet50,23914,0,26882,10,0,strict
667,user667,1,64,5830939,121413,vgg16,24028,0,19742,10,0,strict
668,user668,1,128,5833126,91439,resnet50,25015,0,32910,10,0,strict
669,user669,1,128,5833143,64090,inception3,25013,0,29283,10,0,strict
670,user670,4,128,5867365,779302,bert,92215,0,115497,10,0,strict
671,user671,4,32,5867383,652919,deepspeech2,86549,0,64815,10,0,strict
672,user672,4,64,5869646,1620680,resnet50,88567,0,85451,10,0,strict
673,user673,4,64,5869869,1009684,inception3,86348,0,104203,10,0,strict
674,user674,1,64,5987096,55365,vgg16,10957,0,13593,10,0,strict
675,user675,1,32,5987750,32913,deepspeech2,10887,0,6536,10,0,strict
676,user676,1,128,5999106,10771,bert,3013,0,1835,10,0,strict
677,user677,4,64,6000093,814376,bert,78636,0,44947,10,0,strict
678,user678,4,256,6000849,511534,resnet50,82628,0,55868,10,0,strict
679,user679,4,64,6003339,933983,inception3,79874,0,53317,10,0,strict
680,user680,1,64,6007600,99600,vgg16,19711,0,18837,10,0,strict
681,user681,1,256,6008657,130147,gpt2,31764,0,40440,10,0,strict
682,user682,1,128,6009718,50600,inception3,19748,0,26559,10,0,strict
683,user683,1,64,6010074,120685,bert,20012,0,17105,10,0,strict
684,user684,1,256,6019535,51839,resnet50,28122,0,37766,10,0,strict
685,user685,1,128,6024171,28586,vgg16,10891,0,9969,10,0,strict
686,user686,1,64,6024179,76388,resnet50,11163,0,16126,10,0,strict
687,user687,4,64,6043848,2717285,vgg16,184160,0,172297,10,0,strict
688,user688,4,128,6048024,2793385,gpt2,167607,0,96228,10,0,strict
689,user689,1,64,6049141,136667,resnet50,19972,0,26422,10,0,strict
690,user690,1,64,6049141,136011,resnet50,19876,0,19712,10,0,strict
691,user691,1,128,6057524,58511,vgg16,22292,0,31424,10,0,strict
692,user692,1,64,6057548,149546,resnet50,21854,0,21977,10,0,strict
693,user693,1,128,6060604,71075,inception3,27739,0,30941,10,0,strict
694,user694,1,64,6060811,132306,bert,21939,0,31298,10,0,strict
695,user695,4,256,6069134,850013,vgg16,183119,0,187118,10,0,strict
696,user696,4,256,6069250,2037195,gpt2,178069,0,91096,10,0,strict
697,user697,4,128,6083650,3128444,gpt2,187711,0,274965,10,0,strict
698,user698,1,128,6086175,60703,inception3,23691,0,19916,10,0,strict
699,user699,1,256,6086314,31355,vgg16,23869,0,20041,10,0,strict
700,user700,4,256,6115474,1141288,resnet50,184352,0,155528,10,0,strict
701,user701,4,256,6127246,767685,resnet50,124004,0,107887,10,0,strict
702,user702,4,128,6133054,3083095,gpt2,184990,0,208246,10,0,strict
703,user703,4,128,6133139,1621632,bert,191888,0,121288,10,0,strict
704,user704,4,64,6134724,2701408,vgg16,183084,0,117439,10,0,strict
705,user705,4,64,6134728,1882171,bert,181742,0,250378,10,0,strict
706,user706,1,32,6175066,89790,deepspeech2,29701,0,44391,10,0,strict
707,user707,1,64,6175069,176657,inception3,36646,0,39249,10,0,strict
708,user708,1,64,6184166,40474,deepspeech2,25298,0,21581,10,0,strict
709,user709,1,256,6184167,46637,resnet50,25300,0,23263,10,0,strict
710,user710,1,64,6185771,228740,resnet50,33427,0,18926,10,0,strict
711,user711,1,128,6186011,120660,bert,33752,0,28282,10,0,strict
712,user712,1,128,6186475,123595,bert,34573,0,50113,10,0,strict
713,user713,1,64,6186678,174682,vgg16,34570,0,48424,10,0,strict
714,user714,4,128,6205706,2072773,resnet50,184670,0,192958,10,0,strict
715,user715,4,64,6210317,2652407,vgg16,179763,0,144954,10,0,strict
716,user716,4,64,6210513,3257190,resnet50,177999,0,241943,10,0,strict
717,user717,4,64,6311058,2785128,vgg16,188758,0,227205,10,0,strict
718,user718,4,128,6311061,2943815,gpt2,176633,0,243454,10,0,strict
719,user719,4,128,6391532,1674375,vgg16,191999,0,225520,10,0,strict
720,user720,2,128,6419521,3605543,gpt2,301822,0,266247,10,0,strict
721,user721,4,64,6419769,54022,inception3,4620,0,6825,10,0,strict
722,user722,4,64,6419775,68537,vgg16,4645,0,4992,10,0,strict
723,user723,1,256,6429910,79142,vgg16,60246,0,82168,10,0,strict
724,user724,1,64,6429919,406835,resnet50,59453,0,48915,10,0,strict
725,user725,1,64,6430165,169370,resnet50,24751,0,17032,10,0,strict
726,user726,2,256,6430228,2115693,gpt2,303990,0,291515,10,0,strict
727,user727,1,64,6430422,40709,deepspeech2,25445,0,25246,10,0,strict
728,user728,1,64,6432576,180675,resnet50,26403,0,17587,10,0,strict
729,user729,1,128,6432578,97934,resnet50,26792,0,18085,10,0,strict
730,user730,1,64,6437336,95182,deepspeech2,59492,0,72049,10,0,strict
731,user731,1,64,6437338,404324,resnet50,59086,0,67395,10,0,strict
732,user732,1,256,6441054,92427,gpt2,22558,0,30654,10,0,strict
733,user733,1,64,6441059,130893,vgg16,25904,0,36978,10,0,strict
734,user734,1,32,6447826,91093,deepspeech2,30132,0,28607,10,0,strict
735,user735,1,64,6448012,152591,vgg16,30198,0,28070,10,0,strict
736,user736,1,64,6449212,210455,resnet50,30755,0,34289,10,0,strict
737,user737,1,256,6449433,127992,gpt2,31238,0,23821,10,0,strict
738,user738,4,128,6462101,1537748,gpt2,92267,0,62484,10,0,strict
739,user739,4,256,6462106,1048817,gpt2,91676,0,69956,10,0,strict
740,user740,4,64,6462488,2349340,inception3,200915,0,168478,10,0,strict
741,user741,4,64,6462515,2743298,vgg16,185923,0,213981,10,0,strict
742,user742,1,256,6468018,25059,vgg16,19076,0,10113,10,0,strict
743,user743,1,64,6468018,129893,resnet50,18982,0,12733,10,0,strict
744,user744,4,128,6468333,1537165,bert,181893,0,195090,10,0,strict
745,user745,1,256,6479542,25031,vgg16,19055,0,24375,10,0,strict
746,user746,1,128,6479711,66677,resnet50,18241,0,12972,10,0,strict
747,user747,4,64,6479879,3356352,resnet50,183418,0,101777,10,0,strict
748,user748,4,128,6481379,3164560,gpt2,189878,0,137416,10,0,strict
749,user749,1,128,6481700,138509,gpt2,18951,0,14390,10,0,strict
750,user750,1,64,6481700,130098,resnet50,19012,0,14367,10,0,strict
751,user751,4,128,6481867,3175610,gpt2,190541,0,98655,10,0,strict
752,user752,4,128,6487491,57398,bert,6792,0,3984,10,0,strict
753,user753,4,64,6487495,70060,bert,6765,0,4041,10,0,strict
754,user754,4,64,6490265,53052,inception3,4537,0,3087,10,0,strict
755,user755,4,64,6492062,3048655,resnet50,166603,0,244297,10,0,strict
756,user756,4,128,6492146,39930,bert,4725,0,5516,10,0,strict
757,user757,1,64,6497214,17587,deepspeech2,10993,0,10475,10,0,strict
758,user758,1,128,6497218,41510,resnet50,11356,0,6860,10,0,strict
759,user759,1,32,6497664,69828,deepspeech2,23098,0,28077,10,0,strict
760,user760,1,64,6497668,109202,inception3,22653,0,19784,10,0,strict
761,user761,1,64,6499108,17563,deepspeech2,10978,0,8839,10,0,strict
762,user762,4,256,6499715,41286,resnet50,6669,0,9470,10,0,strict
763,user763,4,32,6499717,51374,deepspeech2,6810,0,8404,10,0,strict
764,user764,4,256,6502024,30176,vgg16,6501,0,4788,10,0,strict
765,user765,4,64,6502676,82086,inception3,7020,0,3897,10,0,strict
766,user766,4,64,6502825,46012,bert,4443,0,5728,10,0,strict
767,user767,4,128,6502828,75914,gpt2,4555,0,3773,10,0,strict
768,user768,1,256,6505275,44173,gpt2,10781,0,6424,10,0,strict
769,user769,1,256,6505283,44099,gpt2,10763,0,12819,10,0,strict
770,user770,1,128,6505455,28221,inception3,11014,0,8126,10,0,strict
771,user771,4,32,6512847,617787,deepspeech2,81892,0,103537,10,0,strict
772,user772,4,128,6512848,1375385,gpt2,82525,0,115131,10,0,strict
773,user773,4,64,6521844,924847,bert,89303,0,84116,10,0,strict
774,user774,4,128,6521855,755699,bert,89422,0,91389,10,0,strict
