time,gpu0-0,gpu0-1,gpu0-2,gpu0-3,gpu0-4,gpu0-5,gpu0-6,gpu0-7,gpu1-0,gpu1-1,gpu1-2,gpu1-3,gpu1-4,gpu1-5,gpu1-6,gpu1-7,gpu2-0,gpu2-1,gpu2-2,gpu2-3,gpu2-4,gpu2-5,gpu2-6,gpu2-7,gpu3-0,gpu3-1,gpu3-2,gpu3-3,gpu3-4,gpu3-5,gpu3-6,gpu3-7,gpu4-0,gpu4-1,gpu4-2,gpu4-3,gpu4-4,gpu4-5,gpu4-6,gpu4-7,gpu5-0,gpu5-1,gpu5-2,gpu5-3,gpu5-4,gpu5-5,gpu5-6,gpu5-7,gpu6-0,gpu6-1,gpu6-2,gpu6-3,gpu6-4,gpu6-5,gpu6-6,gpu6-7,gpu7-0,gpu7-1,gpu7-2,gpu7-3,gpu7-4,gpu7-5,gpu7-6,gpu7-7,gpu8-0,gpu8-1,gpu8-2,gpu8-3,gpu8-4,gpu8-5,gpu8-6,gpu8-7,gpu9-0,gpu9-1,gpu9-2,gpu9-3,gpu9-4,gpu9-5,gpu9-6,gpu9-7,gpu10-0,gpu10-1,gpu10-2,gpu10-3,gpu10-4,gpu10-5,gpu10-6,gpu10-7,gpu11-0,gpu11-1,gpu11-2,gpu11-3,gpu11-4,gpu11-5,gpu11-6,gpu11-7,gpu12-0,gpu12-1,gpu12-2,gpu12-3,gpu12-4,gpu12-5,gpu12-6,gpu12-7,gpu13-0,gpu13-1,gpu13-2,gpu13-3,gpu13-4,gpu13-5,gpu13-6,gpu13-7,gpu14-0,gpu14-1,gpu14-2,gpu14-3,gpu14-4,gpu14-5,gpu14-6,gpu14-7,gpu15-0,gpu15-1,gpu15-2,gpu15-3,gpu15-4,gpu15-5,gpu15-6,gpu15-7,ce
113024,33,33,33,33,13,20,26,28,29,31,40,48,52,55,57,58,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12555159070995975
113762,33,33,33,33,13,20,26,28,29,31,40,48,52,55,57,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11773909070995975
114093,33,33,33,33,13,20,26,28,29,31,40,48,52,55,57,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11773909070995975
115038,33,33,33,33,13,20,26,28,29,31,40,48,52,55,57,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11773909070995975
115290,33,33,33,33,13,20,26,28,29,31,40,48,52,55,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10992659070995975
116819,33,33,33,33,13,20,26,28,29,31,40,48,52,55,58,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11773909070995975
117059,33,33,33,33,13,20,26,28,29,31,40,48,52,55,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10992659070995975
118690,33,33,33,33,20,26,28,29,31,40,48,52,55,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10211409070995975
118930,33,33,33,33,20,26,28,29,31,40,48,52,55,60,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10992659070995975
119749,33,33,33,33,20,26,28,29,31,40,48,52,55,60,61,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11773909070995975
119989,33,33,33,33,20,26,28,29,31,40,48,52,55,61,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10992659070995975
120229,33,33,33,33,20,26,28,29,31,40,48,52,55,61,62,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11773909070995975
120714,64,64,64,64,64,64,64,64,33,33,33,33,20,26,28,29,31,40,48,52,55,61,62,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13773165138214225
120961,64,64,64,64,64,64,64,64,33,33,33,33,20,26,28,29,31,40,48,52,55,62,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12991915138214225
121201,64,64,64,64,64,64,64,64,33,33,33,33,20,26,28,29,31,40,48,52,55,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12210665138214225
122042,64,64,64,64,64,64,64,64,33,33,33,33,20,26,28,29,31,40,48,52,55,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12210665138214225
122518,64,64,64,64,64,64,64,64,33,33,33,33,20,26,28,29,31,40,48,52,55,62,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12991915138214225
122790,64,64,64,64,64,64,64,64,33,33,33,33,20,26,28,29,31,40,48,52,55,62,65,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13773165138214225
123030,64,64,64,64,64,64,64,64,33,33,33,33,20,26,28,29,31,40,48,52,55,62,65,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13773165138214225
124606,64,64,64,64,64,64,64,64,33,33,33,33,20,26,28,29,31,40,48,52,55,62,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12991915138214225
124846,64,64,64,64,64,64,64,64,33,33,33,33,26,28,29,31,40,48,52,55,62,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12210665138214225
125423,64,64,64,64,64,64,64,64,33,33,33,33,26,28,29,31,40,48,52,55,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11429415138214225
126368,64,64,64,64,64,64,64,64,33,33,33,33,26,28,29,31,40,48,52,55,62,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12210665138214225
126836,64,64,64,64,64,64,64,64,33,33,33,33,26,28,29,31,40,48,52,55,62,67,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12991915138214225
127076,64,64,64,64,64,64,64,64,33,33,33,33,26,28,29,31,40,48,52,55,62,67,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12991915138214225
127430,64,64,64,64,64,64,64,64,33,33,33,33,26,28,29,31,40,48,52,55,67,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12210665138214225
128138,64,64,64,64,64,64,64,64,33,33,33,33,26,28,29,31,40,48,52,55,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11429415138214225
130090,64,64,64,64,64,64,64,64,33,33,33,33,26,28,29,31,40,48,52,55,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11429415138214225
130471,64,64,64,64,64,64,64,64,33,33,33,33,26,28,29,31,40,48,52,55,68,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12210665138214225
131027,64,64,64,64,64,64,64,64,33,33,33,33,26,28,29,31,40,48,52,55,68,69,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12991915138214225
131534,64,64,64,64,64,64,64,64,33,33,33,33,26,28,29,31,40,48,52,55,69,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12210665138214225
131774,64,64,64,64,64,64,64,64,33,33,33,33,26,28,29,31,40,48,52,55,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11429415138214225
132682,64,64,64,64,64,64,64,64,33,33,33,33,26,28,29,31,40,48,52,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10648165138214225
135759,64,64,64,64,64,64,64,64,33,33,33,33,26,28,29,31,40,48,52,55,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11429415138214225
137439,33,33,33,33,26,28,29,31,40,48,52,55,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09430159070995975
137679,33,33,33,33,26,28,29,31,40,48,52,55,71,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10211409070995975
138649,33,33,33,33,26,28,29,31,40,48,52,55,71,72,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10992659070995975
138977,33,33,33,33,26,28,29,31,40,48,52,55,71,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10211409070995975
139217,33,33,33,33,26,28,29,31,40,48,52,55,71,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10211409070995975
139743,33,33,33,33,26,28,29,31,40,48,52,55,71,73,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10992659070995975
141324,33,33,33,33,26,28,29,31,40,48,52,55,71,73,74,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11773909070995975
141903,33,33,33,33,26,28,29,31,40,48,52,55,71,73,74,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11773909070995975
142180,33,33,33,33,26,28,29,31,40,48,52,55,71,73,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10992659070995975
142444,33,33,33,33,26,28,29,31,40,48,52,55,71,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10211409070995975
142684,76,76,76,76,76,76,76,76,33,33,33,33,26,28,29,31,40,48,52,55,71,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11644213787357859
142963,76,76,76,76,76,76,76,76,33,33,33,33,26,28,29,31,40,48,52,55,71,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11644213787357859
143215,76,76,76,76,76,76,76,76,77,77,77,77,77,77,77,77,33,33,33,33,26,28,29,31,40,48,52,55,71,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13643469854576107
143455,76,76,76,76,76,76,76,76,77,77,77,77,77,77,77,77,33,33,33,33,26,28,29,31,40,48,52,55,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12862219854576107
143695,76,76,76,76,76,76,76,76,77,77,77,77,77,77,77,77,33,33,33,33,26,28,29,31,40,48,52,55,73,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13643469854576107
144537,76,76,76,76,76,76,76,76,77,77,77,77,77,77,77,77,33,33,33,33,26,28,29,31,40,48,52,55,73,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13643469854576107
144777,77,77,77,77,77,77,77,77,79,79,79,79,79,79,79,79,33,33,33,33,26,28,29,31,40,48,52,55,73,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14209921205432474
145184,77,77,77,77,77,77,77,77,79,79,79,79,79,79,79,79,33,33,33,33,26,28,29,31,40,48,52,55,73,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14209921205432474
145541,77,77,77,77,77,77,77,77,79,79,79,79,79,79,79,79,33,33,33,33,26,28,29,31,40,48,52,55,73,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14209921205432474
145853,77,77,77,77,77,77,77,77,79,79,79,79,79,79,79,79,33,33,33,33,26,28,29,31,40,48,52,55,73,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14209921205432474
146949,77,77,77,77,77,77,77,77,79,79,79,79,79,79,79,79,33,33,33,33,26,28,29,31,40,48,52,55,73,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14209921205432474
148720,77,77,77,77,77,77,77,77,79,79,79,79,79,79,79,79,33,33,33,33,26,28,29,31,40,48,52,55,73,78,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14991171205432474
150185,77,77,77,77,77,77,77,77,79,79,79,79,79,79,79,79,33,33,33,33,26,28,29,31,40,48,52,55,73,78,80,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15772421205432474
150425,77,77,77,77,77,77,77,77,79,79,79,79,79,79,79,79,82,82,82,82,82,82,82,82,33,33,33,33,26,28,29,31,40,48,52,55,73,78,80,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1876102063655926
150665,77,77,77,77,77,77,77,77,82,82,82,82,82,82,82,82,33,33,33,33,26,28,29,31,40,48,52,55,73,78,80,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16761764569341014
150905,77,77,77,77,77,77,77,77,82,82,82,82,82,82,82,82,33,33,33,33,26,28,29,31,40,48,52,55,73,78,80,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16761764569341014
151145,77,77,77,77,77,77,77,77,82,82,82,82,82,82,82,82,33,33,33,33,26,28,29,31,40,48,52,55,73,78,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15980514569341014
151594,77,77,77,77,77,77,77,77,33,33,33,33,26,28,29,31,40,48,52,55,73,78,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12991915138214225
151974,77,77,77,77,77,77,77,77,33,33,33,33,26,28,29,31,40,48,52,55,73,78,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12991915138214225
152878,77,77,77,77,77,77,77,77,33,33,33,33,26,28,29,31,40,48,52,55,73,78,80,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13773165138214225
154820,77,77,77,77,77,77,77,77,33,33,33,33,26,28,29,31,40,48,52,55,73,78,80,83,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14554415138214225
155924,77,77,77,77,77,77,77,77,33,33,33,33,26,28,29,31,40,48,52,55,73,78,80,83,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14554415138214225
156164,77,77,77,77,77,77,77,77,33,33,33,33,26,28,29,31,40,48,52,55,73,78,80,83,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14554415138214225
156404,77,77,77,77,77,77,77,77,33,33,33,33,26,28,29,31,40,48,52,55,73,78,80,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13773165138214225
158393,77,77,77,77,77,77,77,77,85,85,85,85,85,85,85,85,33,33,33,33,26,28,29,31,40,48,52,55,73,78,80,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1675824435046238
158712,77,77,77,77,77,77,77,77,85,85,85,85,85,85,85,85,33,33,33,33,26,28,29,31,40,48,52,55,73,78,80,83,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1753949435046238
159080,77,77,77,77,77,77,77,77,85,85,85,85,85,85,85,85,33,33,33,33,26,28,29,31,40,48,52,55,73,78,80,83,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1753949435046238
159896,77,77,77,77,77,77,77,77,85,85,85,85,85,85,85,85,33,33,33,33,26,28,29,31,40,48,52,55,73,78,80,83,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1753949435046238
160136,77,77,77,77,77,77,77,77,85,85,85,85,85,85,85,85,33,33,33,33,26,28,29,31,40,48,52,55,73,78,80,83,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1753949435046238
160760,77,77,77,77,77,77,77,77,85,85,85,85,85,85,85,85,33,33,33,33,26,28,29,31,40,48,52,55,73,78,80,83,86,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1832074435046238
161000,77,77,77,77,77,77,77,77,85,85,85,85,85,85,85,85,33,33,33,33,26,28,29,31,40,48,52,55,73,78,80,83,86,87,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1910199435046238
161966,77,77,77,77,77,77,77,77,85,85,85,85,85,85,85,85,33,33,33,33,26,28,29,31,40,48,52,55,73,78,80,83,86,87,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1910199435046238
162408,77,77,77,77,77,77,77,77,85,85,85,85,85,85,85,85,33,33,33,33,26,28,29,31,40,48,52,55,73,78,80,83,86,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1832074435046238
162648,77,77,77,77,77,77,77,77,85,85,85,85,85,85,85,85,33,33,33,33,26,28,29,31,40,48,52,55,73,78,80,83,86,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1832074435046238
162888,77,77,77,77,77,77,77,77,85,85,85,85,85,85,85,85,33,33,33,33,26,28,29,31,40,52,55,73,78,80,83,86,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1753949435046238
